date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,precipitation_sum,shortwave_radiation_sum,cloudcover_mean,humidity_2m_mean,weathercode,WeatherSimple
2015-12-05,17.0,24.7,20.6,20.0,46.1,0.0,14.66,,,3,0
2015-12-06,17.0,23.8,20.1,22.3,45.7,0.0,12.16,,,3,0
2015-12-07,16.7,25.1,20.3,15.6,32.8,0.0,16.42,,,3,0
2015-12-08,16.0,24.2,19.7,12.7,30.6,0.0,15.6,,,3,0
2015-12-09,16.4,24.7,20.7,14.7,35.6,0.0,14.5,,,3,0
2015-12-10,19.5,25.4,22.0,14.0,33.1,1.2,12.32,,,51,1
2015-12-11,19.0,25.2,21.6,11.9,29.5,0.0,13.1,,,3,0
2015-12-12,17.5,24.9,20.6,10.9,26.3,0.3,13.95,,,51,1
2015-12-13,16.7,26.6,21.4,7.9,18.0,0.0,17.73,,,3,0
2015-12-14,17.7,26.8,21.8,7.6,22.0,3.7,17.24,,,61,2
2015-12-15,18.6,26.7,21.9,9.9,20.2,0.0,17.72,,,3,0
2015-12-16,16.9,26.8,21.1,10.0,19.4,0.0,18.36,,,3,0
2015-12-17,15.2,25.6,19.5,10.0,25.6,0.0,21.04,,,3,0
2015-12-18,14.6,26.3,19.9,11.9,25.2,0.0,19.5,,,3,0
2015-12-19,18.1,25.9,21.2,12.1,23.0,0.0,17.81,,,3,0
2015-12-20,17.4,25.9,20.8,14.0,31.3,0.0,19.0,,,3,0
2015-12-21,16.8,26.3,20.7,12.0,23.0,0.0,20.19,,,3,0
2015-12-22,14.5,26.8,20.5,10.2,24.5,0.0,20.71,,,1,0
2015-12-23,15.6,25.6,20.0,12.2,27.4,0.0,20.43,,,3,0
2015-12-24,13.5,26.4,19.9,10.4,25.9,0.0,20.97,,,2,0
2015-12-25,15.7,25.7,20.3,16.9,37.1,0.0,20.26,,,2,0
2015-12-26,16.4,25.4,20.5,16.1,37.1,0.0,20.52,,,3,0
2015-12-27,16.0,25.7,20.5,21.6,41.8,0.0,15.43,,,3,0
2015-12-28,15.7,25.8,20.2,16.0,34.9,0.0,21.0,,,3,0
2015-12-29,13.6,26.6,19.5,15.5,34.2,0.0,21.21,,,0,0
2015-12-30,12.6,26.8,19.2,18.8,39.2,0.0,21.64,,,1,0
2015-12-31,13.0,26.6,19.2,17.8,38.2,0.0,21.76,,,3,0
2016-01-01,13.6,25.6,18.9,19.8,41.8,0.0,20.78,,,3,0
2016-01-02,12.9,26.1,19.0,17.4,37.8,0.0,21.83,,,0,0
2016-01-03,11.9,26.5,19.0,16.9,37.1,0.0,21.85,,,3,0
2016-01-04,11.8,26.3,19.1,18.0,39.2,0.0,21.91,,,3,0
2016-01-05,12.3,25.8,18.9,13.0,30.2,0.0,22.03,,,2,0
2016-01-06,13.3,26.3,19.8,13.9,24.8,0.0,21.58,,,2,0
2016-01-07,14.7,26.1,20.3,13.8,26.6,0.0,20.82,,,3,0
2016-01-08,14.5,26.2,19.9,11.5,25.9,0.0,20.12,,,3,0
2016-01-09,13.7,26.3,19.7,12.9,31.7,0.0,21.52,,,3,0
2016-01-10,13.1,26.2,19.4,13.0,25.6,0.0,21.9,,,3,0
2016-01-11,12.9,25.9,19.3,12.6,29.2,0.0,21.9,,,1,0
2016-01-12,13.2,26.6,19.7,11.4,26.6,0.0,21.75,,,3,0
2016-01-13,13.7,26.0,19.7,12.6,24.8,0.0,20.48,,,3,0
2016-01-14,13.8,26.7,20.0,15.4,27.0,0.0,22.02,,,2,0
2016-01-15,13.7,26.1,19.7,16.2,29.9,0.0,21.91,,,3,0
2016-01-16,13.8,26.1,20.3,14.5,24.8,0.0,18.98,,,3,0
2016-01-17,14.5,26.0,20.6,14.8,28.1,0.0,17.82,,,3,0
2016-01-18,15.0,25.9,20.7,12.3,25.9,0.0,18.44,,,3,0
2016-01-19,17.1,24.5,21.1,12.0,25.2,0.0,11.12,,,3,0
2016-01-20,18.8,23.5,20.7,9.7,22.3,0.6,7.23,,,51,1
2016-01-21,18.3,25.4,21.3,8.9,22.3,1.2,13.89,,,51,1
2016-01-22,18.5,26.0,21.6,13.2,28.1,0.6,13.78,,,51,1
2016-01-23,18.2,25.2,21.4,16.0,33.8,0.1,12.01,,,51,1
2016-01-24,18.2,25.3,21.2,13.5,28.4,0.0,13.66,,,3,0
2016-01-25,18.7,27.3,22.3,12.9,27.0,0.0,18.42,,,3,0
2016-01-26,17.9,27.5,22.2,13.0,24.5,0.0,17.87,,,3,0
2016-01-27,17.4,28.4,22.5,12.8,23.8,0.0,19.26,,,3,0
2016-01-28,16.5,29.2,22.6,11.6,28.1,0.0,22.55,,,1,0
2016-01-29,15.8,28.8,22.3,12.1,29.2,0.0,21.66,,,3,0
2016-01-30,14.6,28.2,21.4,17.7,39.2,0.0,23.19,,,3,0
2016-01-31,14.5,29.0,21.4,17.3,38.2,0.0,23.55,,,3,0
2016-02-01,12.7,29.6,21.1,14.5,32.8,0.0,23.82,,,3,0
2016-02-02,12.4,30.1,21.4,14.8,33.5,0.0,24.12,,,3,0
2016-02-03,12.9,29.7,21.7,13.2,30.6,0.0,22.15,,,3,0
2016-02-04,15.3,29.3,22.2,14.8,34.2,0.0,23.58,,,3,0
2016-02-05,14.6,27.9,21.3,12.9,29.2,0.0,23.75,,,3,0
2016-02-06,15.4,28.5,21.9,13.8,27.0,0.0,23.2,,,3,0
2016-02-07,16.3,29.5,23.1,12.8,25.2,0.0,22.06,,,3,0
2016-02-08,18.1,29.9,23.7,13.9,28.1,0.0,20.95,,,3,0
2016-02-09,17.4,29.9,23.6,13.3,27.0,0.0,23.2,,,3,0
2016-02-10,16.7,29.8,23.6,15.3,29.9,0.0,23.1,,,3,0
2016-02-11,19.1,30.1,24.5,14.2,28.4,0.0,22.03,,,3,0
2016-02-12,19.0,29.8,24.5,12.5,25.6,0.0,20.31,,,3,0
2016-02-13,18.1,29.4,23.9,14.4,27.0,0.0,18.96,,,3,0
2016-02-14,17.6,29.8,23.3,15.9,36.4,0.0,23.94,,,0,0
2016-02-15,15.3,28.8,22.3,16.6,37.4,0.0,24.25,,,2,0
2016-02-16,18.1,29.7,23.0,15.8,29.9,0.0,23.62,,,3,0
2016-02-17,16.1,28.7,22.4,17.2,37.8,0.0,21.92,,,3,0
2016-02-18,17.9,28.7,22.7,21.1,45.4,0.0,22.68,,,3,0
2016-02-19,16.8,29.9,23.3,15.4,36.7,0.0,23.99,,,3,0
2016-02-20,17.1,31.5,24.2,11.4,24.1,0.0,24.1,,,3,0
2016-02-21,18.3,32.4,25.3,11.5,20.9,0.0,24.24,,,3,0
2016-02-22,18.9,33.2,25.7,13.4,25.6,0.0,24.63,,,0,0
2016-02-23,17.2,32.8,24.9,12.8,24.1,0.0,25.44,,,1,0
2016-02-24,16.9,31.5,24.5,13.0,25.6,0.0,24.44,,,1,0
2016-02-25,18.5,31.7,25.4,13.4,25.6,0.0,22.21,,,3,0
2016-02-26,19.9,30.7,24.5,13.7,29.5,0.0,23.61,,,3,0
2016-02-27,18.3,30.5,23.9,14.0,30.2,0.0,24.8,,,3,0
2016-02-28,19.3,30.5,24.2,13.3,31.0,0.0,21.12,,,3,0
2016-02-29,19.1,29.3,23.8,13.7,26.3,0.0,18.04,,,3,0
2016-03-01,18.2,30.3,24.0,14.3,32.8,0.0,23.97,,,3,0
2016-03-02,17.9,30.5,24.1,13.2,30.2,0.0,22.66,,,3,0
2016-03-03,17.4,31.6,24.5,17.3,38.5,0.0,25.32,,,3,0
2016-03-04,16.2,32.0,24.3,13.1,28.8,0.0,25.19,,,2,0
2016-03-05,17.7,31.9,24.5,13.4,27.0,0.0,25.07,,,3,0
2016-03-06,17.3,32.0,24.4,15.2,27.7,0.0,25.83,,,2,0
2016-03-07,18.0,31.8,24.2,13.9,25.6,0.0,25.43,,,3,0
2016-03-08,17.0,32.4,24.4,13.4,25.6,0.0,26.0,,,3,0
2016-03-09,17.2,32.8,25.1,12.8,24.1,0.0,26.17,,,3,0
2016-03-10,19.3,32.7,25.7,11.4,22.7,0.0,20.79,,,3,0
2016-03-11,18.5,33.5,26.1,12.0,23.0,0.0,25.82,,,1,0
2016-03-12,19.0,33.4,26.4,12.9,23.0,0.0,25.77,,,1,0
2016-03-13,21.1,33.1,27.1,9.4,25.9,0.1,23.92,,,51,1
2016-03-14,22.0,31.7,26.8,10.3,20.5,0.0,22.16,,,2,0
2016-03-15,21.9,31.0,25.7,16.3,27.7,1.0,20.22,,,53,1
2016-03-16,20.5,32.2,26.4,13.8,22.7,0.0,22.94,,,3,0
2016-03-17,21.1,31.6,26.3,10.9,25.6,0.0,21.52,,,3,0
2016-03-18,21.9,34.0,27.8,12.7,26.3,0.0,22.83,,,3,0
2016-03-19,21.4,34.1,27.9,12.7,23.4,0.0,23.31,,,2,0
2016-03-20,20.9,35.0,28.4,11.0,23.4,0.0,24.92,,,2,0
2016-03-21,22.4,34.9,29.0,10.9,21.2,0.0,23.93,,,3,0
2016-03-22,23.0,34.1,28.5,9.1,24.8,0.0,22.73,,,3,0
2016-03-23,22.0,32.8,27.8,16.1,27.4,0.0,21.84,,,2,0
2016-03-24,21.9,33.9,28.1,15.8,31.7,0.0,24.96,,,3,0
2016-03-25,20.5,34.2,27.3,13.7,29.5,0.0,26.95,,,2,0
2016-03-26,19.0,34.1,26.6,12.6,28.1,0.0,27.35,,,0,0
2016-03-27,18.0,33.8,26.2,12.6,25.9,0.0,27.76,,,0,0
2016-03-28,18.1,33.7,26.3,13.7,28.4,0.0,27.21,,,2,0
2016-03-29,19.4,33.6,26.4,13.7,28.1,0.0,26.31,,,1,0
2016-03-30,20.3,33.7,26.9,12.1,26.3,0.0,24.67,,,1,0
2016-03-31,20.5,33.7,27.1,11.1,24.1,0.0,25.61,,,2,0
2016-04-01,20.5,33.2,27.1,11.4,24.5,0.0,24.3,,,1,0
2016-04-02,20.4,34.1,27.4,12.1,28.4,0.0,24.69,,,1,0
2016-04-03,20.6,33.8,27.6,10.2,22.3,0.0,23.43,,,3,0
2016-04-04,21.2,34.7,28.0,13.4,25.6,0.0,26.52,,,0,0
2016-04-05,20.3,34.1,27.5,12.7,20.9,0.0,27.22,,,1,0
2016-04-06,21.5,33.1,27.5,10.2,22.3,0.0,23.57,,,1,0
2016-04-07,21.7,33.9,28.0,14.7,26.6,0.0,24.56,,,1,0
2016-04-08,22.3,32.8,27.6,14.6,28.4,1.7,22.76,,,53,1
2016-04-09,23.3,31.9,27.0,9.2,23.8,0.5,20.35,,,51,1
2016-04-10,22.7,32.7,27.7,8.7,17.6,0.1,21.08,,,51,1
2016-04-11,22.1,35.1,28.8,13.2,27.0,0.0,24.61,,,2,0
2016-04-12,22.8,35.6,29.2,11.2,26.6,0.0,26.23,,,2,0
2016-04-13,23.2,35.2,29.4,13.0,29.5,0.0,23.76,,,2,0
2016-04-14,25.0,34.9,29.6,13.1,20.5,0.0,23.19,,,3,0
2016-04-15,24.7,35.9,30.1,14.9,25.2,0.0,23.89,,,2,0
2016-04-16,23.3,35.3,29.3,12.5,25.2,0.0,25.09,,,3,0
2016-04-17,22.9,35.8,29.6,14.2,25.2,0.0,23.62,,,3,0
2016-04-18,22.1,35.0,28.6,11.9,24.8,0.0,27.35,,,3,0
2016-04-19,22.7,34.8,28.6,13.3,25.9,0.0,25.96,,,1,0
2016-04-20,23.6,35.5,29.3,14.3,25.6,0.0,25.55,,,1,0
2016-04-21,23.2,35.2,29.4,9.0,24.8,0.0,24.7,,,3,0
2016-04-22,23.0,33.9,28.6,13.0,32.0,0.4,23.35,,,51,1
2016-04-23,23.7,36.1,29.9,11.9,31.3,0.0,25.27,,,2,0
2016-04-24,23.2,36.7,30.2,10.9,30.6,0.0,27.22,,,3,0
2016-04-25,23.8,35.2,29.5,12.4,28.4,0.2,22.49,,,51,1
2016-04-26,24.0,35.5,29.8,13.8,28.8,0.0,23.17,,,2,0
2016-04-27,21.2,35.8,28.6,12.9,31.7,0.0,27.07,,,3,0
2016-04-28,21.9,35.6,28.7,12.7,25.6,0.0,26.61,,,3,0
2016-04-29,22.2,35.5,29.0,12.2,25.6,0.0,26.92,,,1,0
2016-04-30,22.5,35.7,29.1,15.6,28.4,0.0,27.14,,,1,0
2016-05-01,23.3,35.5,29.6,11.8,28.4,0.0,25.4,,,2,0
2016-05-02,23.6,35.2,28.7,11.9,29.5,2.1,24.17,,,61,2
2016-05-03,23.1,34.0,28.4,20.9,30.2,0.3,22.94,,,51,1
2016-05-04,23.0,34.6,27.9,12.1,26.6,1.4,24.62,,,53,1
2016-05-05,22.8,34.2,27.5,5.5,28.1,2.4,23.48,,,61,2
2016-05-06,22.9,31.9,26.1,10.6,23.8,11.0,22.89,,,63,2
2016-05-07,21.6,32.1,25.4,10.6,31.0,6.2,24.34,,,61,2
2016-05-08,21.9,31.5,25.3,11.0,26.3,7.0,22.98,,,63,2
2016-05-09,21.0,31.7,25.8,15.3,26.3,1.3,23.43,,,61,2
2016-05-10,21.5,31.2,25.7,12.4,24.8,6.0,23.87,,,63,2
2016-05-11,20.9,31.0,26.0,7.9,21.6,0.1,23.1,,,51,1
2016-05-12,22.1,31.4,26.4,8.8,24.1,1.6,21.28,,,53,1
2016-05-13,21.6,32.8,27.0,9.2,26.6,0.0,24.12,,,3,0
2016-05-14,22.6,32.8,26.6,10.5,32.4,4.2,21.14,,,61,2
2016-05-15,22.2,34.2,27.8,12.5,28.8,0.0,24.81,,,3,0
2016-05-16,22.8,31.9,26.2,7.8,22.3,0.6,17.74,,,51,1
2016-05-17,22.1,29.7,25.0,13.3,33.1,1.2,10.12,,,51,1
2016-05-18,21.5,26.4,23.2,18.5,45.4,16.7,6.83,,,63,2
2016-05-19,21.2,28.7,24.0,18.2,51.1,6.1,16.86,,,61,2
2016-05-20,21.3,27.6,24.3,22.9,44.6,2.5,13.87,,,53,1
2016-05-21,21.9,32.2,26.4,20.2,42.8,0.0,25.55,,,3,0
2016-05-22,21.0,32.8,26.6,16.6,36.0,0.0,26.69,,,2,0
2016-05-23,21.5,33.1,27.0,18.0,38.5,0.0,26.92,,,3,0
2016-05-24,21.3,32.9,26.9,17.0,37.4,0.0,25.32,,,3,0
2016-05-25,21.8,32.8,26.7,19.1,40.7,0.0,23.95,,,2,0
2016-05-26,21.3,32.8,27.0,14.0,33.1,0.0,25.05,,,3,0
2016-05-27,22.0,32.8,26.3,13.6,32.0,4.6,23.5,,,61,2
2016-05-28,21.7,31.8,25.7,16.0,35.6,7.8,22.94,,,63,2
2016-05-29,21.5,28.3,24.1,17.0,35.6,4.5,14.33,,,55,1
2016-05-30,21.4,29.8,24.9,15.7,29.9,3.7,19.98,,,61,2
2016-05-31,20.8,30.1,24.5,13.7,30.2,13.1,22.34,,,63,2
2016-06-01,21.1,30.4,24.7,12.4,28.4,14.8,22.52,,,63,2
2016-06-02,21.1,28.5,24.0,13.8,30.2,6.7,16.75,,,61,2
2016-06-03,21.1,29.2,24.2,13.6,28.4,15.2,21.18,,,63,2
2016-06-04,21.2,28.4,23.9,18.1,32.8,12.6,17.52,,,63,2
2016-06-05,21.0,28.3,23.5,15.0,32.4,16.4,18.08,,,63,2
2016-06-06,20.7,28.4,23.9,17.0,36.4,3.6,19.7,,,55,1
2016-06-07,21.2,26.7,23.2,15.0,33.1,5.7,15.01,,,55,1
2016-06-08,21.1,28.2,23.6,17.0,32.4,18.0,19.4,,,65,2
2016-06-09,20.7,26.5,22.8,17.6,37.1,4.1,14.16,,,61,2
2016-06-10,20.8,27.2,23.7,25.9,51.5,0.2,18.17,,,51,1
2016-06-11,20.3,27.4,23.8,21.4,44.3,0.0,19.51,,,3,0
2016-06-12,20.8,28.7,23.8,22.0,49.3,0.9,17.18,,,53,1
2016-06-13,20.7,27.4,23.1,23.6,52.9,6.9,16.85,,,61,2
2016-06-14,20.4,27.7,23.4,23.5,53.6,1.9,18.49,,,53,1
2016-06-15,20.3,27.7,23.7,28.0,54.0,0.0,18.53,,,3,0
2016-06-16,19.6,27.7,22.8,22.0,46.4,1.9,17.3,,,61,2
2016-06-17,19.2,27.5,22.6,19.6,40.0,8.3,17.09,,,63,2
2016-06-18,20.3,27.9,23.0,20.6,47.9,2.0,17.89,,,53,1
2016-06-19,20.1,26.7,22.1,20.9,46.8,15.1,16.21,,,63,2
2016-06-20,19.8,25.9,22.8,14.0,32.8,0.0,13.42,,,3,0
2016-06-21,19.4,25.0,21.5,18.6,44.6,13.5,10.42,,,63,2
2016-06-22,18.9,26.2,21.3,19.5,41.0,23.2,12.35,,,63,2
2016-06-23,20.1,25.0,21.6,25.3,60.1,6.0,11.25,,,63,2
2016-06-24,19.5,25.6,21.6,26.4,59.8,6.2,10.58,,,61,2
2016-06-25,19.3,26.0,21.6,28.4,71.6,12.6,17.07,,,63,2
2016-06-26,20.0,25.6,21.8,24.2,56.2,5.0,13.06,,,63,2
2016-06-27,20.4,24.0,21.7,27.8,50.0,5.2,8.17,,,53,1
2016-06-28,19.9,22.8,20.8,19.8,56.9,37.4,6.94,,,63,2
2016-06-29,19.7,21.2,20.3,22.0,44.6,23.5,4.14,,,61,2
2016-06-30,20.2,26.0,22.2,27.9,67.3,1.9,13.04,,,51,1
2016-07-01,20.9,26.1,22.9,32.4,64.1,0.6,16.53,,,51,1
2016-07-02,20.3,26.7,22.9,32.1,61.9,0.1,15.68,,,51,1
2016-07-03,20.6,26.4,23.2,29.5,57.2,0.0,15.23,,,3,0
2016-07-04,20.9,25.9,22.2,18.8,43.9,7.5,10.75,,,63,2
2016-07-05,19.9,25.9,22.0,22.7,46.8,23.5,8.81,,,63,2
2016-07-06,20.1,25.7,22.0,21.5,48.6,15.9,12.93,,,63,2
2016-07-07,20.0,25.4,22.2,25.2,51.5,5.0,12.94,,,63,2
2016-07-08,20.6,26.0,22.9,28.1,68.0,1.0,16.97,,,51,1
2016-07-09,20.7,25.4,22.7,34.0,64.1,0.3,15.84,,,51,1
2016-07-10,20.8,26.0,22.8,34.5,67.7,0.2,18.06,,,51,1
2016-07-11,20.5,25.2,22.5,30.7,61.2,0.0,14.08,,,3,0
2016-07-12,20.5,25.6,22.6,28.9,57.6,0.4,16.32,,,51,1
2016-07-13,20.4,26.6,23.0,26.2,50.4,0.3,16.37,,,51,1
2016-07-14,19.6,27.0,22.8,19.5,40.7,3.3,19.03,,,61,2
2016-07-15,20.3,26.8,22.9,13.6,31.0,7.5,17.94,,,63,2
2016-07-16,19.8,26.5,22.6,15.1,29.9,4.8,16.89,,,61,2
2016-07-17,19.5,26.4,22.2,14.0,27.4,7.0,15.53,,,63,2
2016-07-18,19.4,25.7,21.7,15.5,34.6,8.4,14.84,,,63,2
2016-07-19,19.3,25.9,21.7,18.3,43.6,2.9,15.42,,,61,2
2016-07-20,20.1,26.0,21.9,18.3,45.0,4.2,15.15,,,61,2
2016-07-21,19.6,24.2,21.2,20.0,46.4,12.9,11.16,,,63,2
2016-07-22,19.6,24.1,21.3,24.1,50.4,4.1,10.07,,,63,2
2016-07-23,19.0,25.4,21.3,19.1,45.7,17.0,13.66,,,65,2
2016-07-24,20.1,26.0,21.6,19.1,37.8,8.1,12.37,,,61,2
2016-07-25,19.7,27.0,22.4,14.5,33.5,6.1,17.25,,,61,2
2016-07-26,19.8,26.8,22.5,10.1,24.5,15.3,15.96,,,63,2
2016-07-27,19.3,27.8,22.8,9.7,23.4,4.5,20.55,,,55,1
2016-07-28,20.1,26.8,22.5,12.4,31.3,6.8,15.8,,,61,2
2016-07-29,19.9,25.5,21.5,17.3,51.1,10.8,12.7,,,55,1
2016-07-30,19.1,23.7,20.8,18.7,45.0,23.6,10.68,,,63,2
2016-07-31,18.9,24.4,21.3,20.3,42.1,3.9,10.74,,,53,1
2016-08-01,19.1,25.3,21.7,28.1,56.9,0.5,13.04,,,51,1
2016-08-02,19.4,24.9,21.8,27.3,58.0,0.0,12.01,,,3,0
2016-08-03,19.4,25.3,22.0,31.0,60.1,0.0,15.23,,,3,0
2016-08-04,20.1,25.4,22.3,29.2,54.4,0.1,14.69,,,51,1
2016-08-05,19.9,25.5,22.4,28.4,56.5,1.0,15.02,,,51,1
2016-08-06,19.8,26.2,22.5,28.9,58.0,0.0,15.92,,,3,0
2016-08-07,20.0,25.7,22.5,24.8,52.2,1.9,16.7,,,53,1
2016-08-08,19.4,26.2,22.6,21.7,45.0,0.2,15.54,,,51,1
2016-08-09,19.3,26.6,22.6,21.3,44.3,0.4,17.13,,,51,1
2016-08-10,19.8,26.3,22.7,22.3,46.4,0.3,16.99,,,51,1
2016-08-11,19.1,26.3,22.5,19.8,41.4,0.2,16.48,,,51,1
2016-08-12,19.6,26.9,22.6,18.4,41.0,1.5,16.39,,,55,1
2016-08-13,20.5,27.3,22.8,20.2,45.7,3.5,16.86,,,61,2
2016-08-14,19.7,26.5,22.7,22.4,46.4,0.7,17.42,,,51,1
2016-08-15,19.0,26.2,22.3,25.2,49.7,1.5,15.99,,,51,1
2016-08-16,20.6,26.2,22.8,29.0,59.0,0.4,15.85,,,51,1
2016-08-17,20.4,25.9,22.6,26.3,52.6,0.3,16.43,,,51,1
2016-08-18,20.3,26.3,22.7,21.0,43.6,0.6,16.57,,,51,1
2016-08-19,20.0,26.8,22.8,21.1,42.5,0.7,17.38,,,51,1
2016-08-20,19.3,27.0,22.9,14.3,34.9,0.1,19.24,,,51,1
2016-08-21,18.4,27.2,23.0,15.1,31.7,0.1,21.03,,,51,1
2016-08-22,19.9,26.7,23.1,16.8,34.2,0.1,14.42,,,51,1
2016-08-23,19.8,27.5,23.3,17.3,37.8,0.4,19.06,,,51,1
2016-08-24,20.2,27.7,23.0,19.1,40.3,1.4,17.04,,,55,1
2016-08-25,20.0,26.9,22.5,18.0,36.0,4.5,15.5,,,63,2
2016-08-26,20.0,26.1,22.2,17.1,36.7,10.8,15.29,,,63,2
2016-08-27,19.9,26.3,21.9,18.2,36.0,1.7,11.66,,,53,1
2016-08-28,19.6,25.5,22.2,19.5,39.6,0.4,11.43,,,51,1
2016-08-29,19.8,26.8,22.8,17.2,38.5,3.5,17.2,,,55,1
2016-08-30,20.2,26.4,22.1,18.8,39.6,12.9,13.58,,,63,2
2016-08-31,19.6,24.7,21.6,16.1,33.8,6.6,11.73,,,61,2
2016-09-01,19.7,25.3,22.0,17.2,38.9,1.0,15.54,,,51,1
2016-09-02,19.2,25.7,22.1,16.9,36.7,1.8,16.14,,,53,1
2016-09-03,19.3,25.4,21.9,19.1,36.7,0.5,12.06,,,51,1
2016-09-04,18.8,26.0,22.3,18.3,37.4,0.5,14.95,,,51,1
2016-09-05,18.1,25.5,21.8,20.4,41.4,0.1,17.41,,,51,1
2016-09-06,18.4,25.5,21.7,19.2,42.5,1.0,16.69,,,51,1
2016-09-07,17.2,25.7,21.5,18.4,42.5,0.0,18.28,,,3,0
2016-09-08,16.7,26.1,21.7,15.3,36.7,0.0,19.97,,,3,0
2016-09-09,18.3,26.7,22.4,15.4,31.3,0.5,20.97,,,51,1
2016-09-10,18.4,27.2,22.7,16.1,34.6,0.1,21.65,,,51,1
2016-09-11,18.6,26.8,22.5,19.5,40.3,0.0,17.42,,,3,0
2016-09-12,18.5,26.0,22.2,18.9,38.5,1.9,17.5,,,53,1
2016-09-13,19.4,26.2,22.4,18.2,37.1,0.4,14.26,,,51,1
2016-09-14,19.7,26.4,22.6,20.5,42.8,0.1,14.24,,,51,1
2016-09-15,19.8,26.3,22.6,20.1,48.2,1.0,18.1,,,51,1
2016-09-16,19.3,26.7,22.6,22.3,45.7,1.7,15.53,,,53,1
2016-09-17,19.8,27.3,22.8,22.8,47.9,0.0,17.26,,,3,0
2016-09-18,18.2,26.6,22.3,20.9,43.9,0.9,18.27,,,51,1
2016-09-19,19.3,26.9,22.8,20.5,42.1,0.0,17.28,,,3,0
2016-09-20,19.1,26.1,22.5,21.3,43.2,0.3,15.17,,,51,1
2016-09-21,19.0,24.1,21.2,22.7,45.0,8.4,11.72,,,61,2
2016-09-22,19.3,25.4,21.9,26.6,52.9,4.7,15.42,,,53,1
2016-09-23,19.0,25.9,22.3,25.6,51.5,0.2,14.44,,,51,1
2016-09-24,19.7,25.3,22.1,25.6,51.8,0.7,11.78,,,51,1
2016-09-25,20.0,26.1,22.6,24.9,49.3,0.8,13.54,,,51,1
2016-09-26,20.4,26.7,23.1,20.1,37.4,0.0,14.04,,,3,0
2016-09-27,20.3,26.8,22.6,15.8,32.4,10.1,15.23,,,61,2
2016-09-28,20.3,25.9,22.2,13.8,30.2,9.5,12.19,,,63,2
2016-09-29,20.3,27.4,22.9,15.8,33.5,1.5,18.37,,,51,1
2016-09-30,19.7,26.5,22.7,17.1,36.0,0.5,19.9,,,51,1
2016-10-01,18.9,26.2,22.1,14.3,31.7,0.0,14.61,,,3,0
2016-10-02,17.7,27.2,22.2,11.0,26.6,0.0,22.16,,,3,0
2016-10-03,17.5,28.0,22.8,8.4,20.2,0.0,22.4,,,1,0
2016-10-04,19.2,27.0,23.0,11.5,27.0,0.3,20.48,,,51,1
2016-10-05,17.9,27.6,22.8,13.9,31.0,0.0,22.86,,,3,0
2016-10-06,18.3,27.9,22.9,12.6,30.2,0.0,20.46,,,3,0
2016-10-07,17.2,28.1,22.7,12.3,29.5,0.0,23.17,,,3,0
2016-10-08,17.9,28.2,23.0,14.5,31.3,0.0,22.49,,,3,0
2016-10-09,18.4,27.2,22.8,19.8,41.4,1.1,19.5,,,51,1
2016-10-10,19.3,26.8,22.8,19.4,38.9,0.4,14.02,,,51,1
2016-10-11,19.0,28.1,23.0,13.2,31.3,2.8,19.92,,,53,1
2016-10-12,20.0,27.4,22.3,7.7,23.0,18.3,14.05,,,63,2
2016-10-13,19.4,26.9,23.1,7.9,29.2,0.4,15.78,,,51,1
2016-10-14,18.9,28.3,23.5,12.1,25.6,0.4,21.46,,,51,1
2016-10-15,18.3,28.1,22.7,11.6,23.8,0.0,22.76,,,2,0
2016-10-16,16.4,28.1,22.2,9.7,22.0,0.0,23.44,,,3,0
2016-10-17,16.7,28.3,22.7,12.2,23.8,0.0,23.4,,,2,0
2016-10-18,17.8,28.9,23.6,12.5,27.7,0.0,22.6,,,3,0
2016-10-19,17.9,29.0,23.6,10.1,25.6,0.0,23.76,,,3,0
2016-10-20,18.6,29.1,23.7,10.2,24.8,0.0,23.22,,,3,0
2016-10-21,18.4,28.8,23.7,9.9,26.6,0.0,22.86,,,3,0
2016-10-22,16.8,28.9,23.1,10.0,28.1,0.0,23.39,,,3,0
2016-10-23,17.7,28.8,23.6,9.7,25.9,0.0,22.48,,,3,0
2016-10-24,16.2,29.3,23.0,11.0,25.2,0.0,22.31,,,3,0
2016-10-25,16.8,28.5,23.1,10.1,26.6,0.0,22.19,,,3,0
2016-10-26,16.8,29.3,23.3,9.3,24.5,0.0,22.41,,,3,0
2016-10-27,17.5,28.1,23.6,9.6,27.7,0.0,18.82,,,3,0
2016-10-28,19.2,29.0,24.3,10.4,25.2,0.0,19.69,,,3,0
2016-10-29,18.1,30.2,24.4,13.2,28.8,0.0,21.07,,,3,0
2016-10-30,20.8,29.8,24.1,13.9,31.3,0.2,17.98,,,51,1
2016-10-31,20.0,28.1,23.6,13.3,32.8,0.0,16.62,,,3,0
2016-11-01,20.3,27.9,23.1,15.4,36.4,2.3,14.99,,,53,1
2016-11-02,18.4,27.9,22.8,16.9,37.4,1.2,17.18,,,51,1
2016-11-03,18.9,29.5,23.9,14.1,36.4,0.0,19.64,,,3,0
2016-11-04,18.6,29.7,24.1,13.9,32.4,0.0,21.15,,,3,0
2016-11-05,18.1,29.5,23.4,13.4,32.0,0.0,21.84,,,3,0
2016-11-06,16.4,28.9,23.1,10.8,27.0,0.0,22.71,,,3,0
